Employee_ID,Name,Age,Gender,City,Process_Country,Department,Process_Type,Shift
BPO14630,Robin Foley,38,Female,Noida,USA,Customer Support,Outbound Voice,Night Shift (US)
BPO14631,Antony Holland,27,Male,Chennai,UK,Cruise Booking,Blended,Rotational
BPO14632,Andrew Harvey,30,Male,Gurgaon,UK,Customer Support,Email Support,Night Shift (UK)
BPO14633,Wendy Garcia,47,Female,Gurgaon,USA,Visa Processing,Blended,Night Shift (UK)
BPO14634,Katie Wilkinson,42,Female,Mumbai,USA,Travel Insurance,Chat Support,Night Shift (UK)
BPO14635,Sarah Bishop,27,Male,Chennai,USA,Flight Reservations,Outbound Voice,Night Shift (UK)
BPO14636,Sarah Morales,45,Male,Chennai,USA,Corporate Travel Desk,Blended,Night Shift (US)
BPO14637,Ms Eileen Smith,27,Female,Noida,UK,Visa Processing,Outbound Voice,Day Shift
BPO14638,Denise Phillips,29,Male,Chennai,USA,Travel Insurance,Email Support,Night Shift (UK)
BPO14639,Dr Stanley Rose,34,Female,Hyderabad,UK,Refunds & Cancellations,Email Support,Rotational
BPO14640,Gerald Smith,24,Female,Noida,UK,Corporate Travel Desk,Inbound Voice,Night Shift (US)
BPO14641,George Dawson,33,Male,Bangalore,USA,Corporate Travel Desk,Chat Support,Night Shift (UK)
BPO14642,Julian Bennett,39,Female,Kolkata,USA,Holiday Packages,Inbound Voice,Day Shift
BPO14643,Dr David Wilson,32,Female,Pune,UK,Refunds & Cancellations,Inbound Voice,Day Shift
BPO14644,Thomas Tyler,29,Male,Mumbai,UK,Corporate Travel Desk,Outbound Voice,Day Shift
BPO14645,Holly Taylor,43,Male,Chennai,UK,Hotel Booking,Inbound Voice,Rotational
BPO14646,Kathryn Gould,24,Male,Hyderabad,UK,Holiday Packages,Inbound Voice,Night Shift (US)
BPO14647,Brian Harris,23,Male,Gurgaon,UK,Holiday Packages,Inbound Voice,Night Shift (UK)
BPO14648,Alex Green,31,Female,Chennai,UK,Cruise Booking,Chat Support,Night Shift (US)
BPO14649,Timothy Booth,37,Male,Chennai,UK,Refunds & Cancellations,Chat Support,Night Shift (US)
BPO14650,Kevin Lambert-Smith,35,Male,Hyderabad,UK,Flight Reservations,Outbound Voice,Night Shift (UK)
BPO14651,Dr Simon Johnson,41,Female,Hyderabad,UK,Cruise Booking,Blended,Night Shift (UK)
BPO14652,Mrs Marian Berry,46,Female,Pune,UK,Flight Reservations,Outbound Voice,Day Shift
BPO14653,Dylan Carey,23,Female,Gurgaon,USA,Visa Processing,Email Support,Night Shift (US)
BPO14654,Hayden Webster,37,Female,Kolkata,USA,Travel Insurance,Outbound Voice,Day Shift
BPO14655,Samuel Foster,44,Male,Chennai,UK,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO14656,Phillip Morales,39,Female,Kolkata,USA,Flight Reservations,Blended,Night Shift (US)
BPO14657,Alan Blake,21,Male,Chennai,UK,Cruise Booking,Inbound Voice,Day Shift
BPO14658,Cody Brady,27,Female,Hyderabad,USA,Flight Reservations,Outbound Voice,Night Shift (UK)
BPO14659,Bruce Brown,38,Female,Noida,UK,Corporate Travel Desk,Email Support,Day Shift
BPO14660,Paul Douglas,43,Female,Gurgaon,USA,Corporate Travel Desk,Blended,Night Shift (UK)
BPO14661,Timothy Jones,43,Male,Hyderabad,UK,Visa Processing,Blended,Night Shift (UK)
BPO14662,Dr Craig Dobson,30,Female,Chennai,UK,Cruise Booking,Chat Support,Night Shift (US)
BPO14663,Mary Marsh,44,Female,Mumbai,USA,Holiday Packages,Outbound Voice,Rotational
BPO14664,Dr Colin Wood,26,Male,Pune,UK,Hotel Booking,Email Support,Day Shift
BPO14665,Peter Brown,27,Female,Hyderabad,UK,Corporate Travel Desk,Blended,Night Shift (UK)
BPO14666,Mrs Jane Gill,39,Male,Noida,UK,Cruise Booking,Inbound Voice,Rotational
BPO14667,Christopher Garcia,38,Male,Gurgaon,USA,Holiday Packages,Chat Support,Rotational
BPO14668,Samantha Schneider,42,Male,Pune,USA,Hotel Booking,Email Support,Day Shift
BPO14669,Miss Brenda Smith,38,Male,Gurgaon,UK,Travel Insurance,Chat Support,Rotational
BPO14670,Danny West,23,Male,Pune,UK,Travel Insurance,Blended,Night Shift (UK)
BPO14671,Miss Kayleigh Preston,23,Female,Gurgaon,UK,Customer Support,Chat Support,Night Shift (UK)
BPO14672,Kenneth Thomas,46,Male,Noida,USA,Corporate Travel Desk,Outbound Voice,Rotational
BPO14673,Antony Bird-Johnson,48,Female,Kolkata,UK,Refunds & Cancellations,Inbound Voice,Night Shift (US)
BPO14674,Kyle Ray,25,Female,Mumbai,USA,Holiday Packages,Chat Support,Rotational
BPO14675,Stephen Evans-Chapman,24,Male,Mumbai,UK,Refunds & Cancellations,Blended,Night Shift (US)
BPO14676,Timothy Morris,47,Female,Pune,USA,Refunds & Cancellations,Blended,Night Shift (UK)
BPO14677,David Griffin,44,Male,Kolkata,USA,Hotel Booking,Inbound Voice,Rotational
BPO14678,Debbie Carpenter,23,Female,Chennai,USA,Travel Insurance,Chat Support,Rotational
BPO14679,Joseph Peterson,24,Male,Pune,USA,Corporate Travel Desk,Chat Support,Night Shift (UK)
BPO14680,Samuel Tate,44,Female,Kolkata,USA,Customer Support,Blended,Night Shift (UK)
BPO14681,Philip Bryan,28,Female,Kolkata,USA,Travel Insurance,Blended,Rotational
BPO14682,Michael Slater,21,Male,Kolkata,UK,Refunds & Cancellations,Blended,Day Shift
BPO14683,Adam Woods,31,Male,Gurgaon,USA,Cruise Booking,Inbound Voice,Night Shift (US)
BPO14684,Andrea Scott,45,Male,Gurgaon,USA,Visa Processing,Email Support,Rotational
BPO14685,Breanna Turner,40,Female,Chennai,USA,Holiday Packages,Inbound Voice,Night Shift (US)
BPO14686,Patricia Barlow,32,Male,Noida,UK,Cruise Booking,Email Support,Day Shift
BPO14687,Neil Day,30,Female,Gurgaon,UK,Hotel Booking,Inbound Voice,Day Shift
BPO14688,David Shaw,42,Female,Pune,USA,Flight Reservations,Email Support,Day Shift
BPO14689,Donna Werner,36,Male,Chennai,USA,Holiday Packages,Blended,Night Shift (US)
BPO14690,Devin Hopkins,22,Female,Pune,USA,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO14691,Cheryl Jackson,40,Male,Chennai,UK,Corporate Travel Desk,Chat Support,Rotational
BPO14692,Dr Duncan Morgan,42,Male,Chennai,UK,Cruise Booking,Inbound Voice,Rotational
BPO14693,Dr Darren Cross,42,Female,Mumbai,UK,Holiday Packages,Chat Support,Rotational
BPO14694,Julie Cook,34,Female,Chennai,USA,Cruise Booking,Chat Support,Day Shift
BPO14695,Regina Schneider MD,37,Male,Kolkata,USA,Travel Insurance,Email Support,Rotational
BPO14696,June Clark,21,Male,Noida,UK,Travel Insurance,Chat Support,Night Shift (US)
BPO14697,Alicia Brown,22,Male,Chennai,USA,Visa Processing,Email Support,Night Shift (US)
BPO14698,Laura Snyder,27,Male,Chennai,USA,Travel Insurance,Chat Support,Night Shift (US)
BPO14699,Samuel Dunn-Hamilton,35,Male,Noida,UK,Flight Reservations,Blended,Day Shift
BPO14700,Mrs Alexandra Crawford,45,Female,Pune,UK,Holiday Packages,Outbound Voice,Night Shift (UK)
BPO14701,Jordan Jackson,34,Female,Gurgaon,USA,Visa Processing,Chat Support,Rotational
BPO14702,Jay Coates,44,Female,Mumbai,UK,Hotel Booking,Outbound Voice,Night Shift (UK)
BPO14703,Devon Thomas,36,Male,Pune,USA,Cruise Booking,Outbound Voice,Rotational
BPO14704,Kyle Rhodes,40,Male,Noida,UK,Visa Processing,Email Support,Rotational
BPO14705,Tim Howard,27,Female,Gurgaon,USA,Visa Processing,Blended,Night Shift (UK)
BPO14706,Mathew Akhtar,26,Male,Kolkata,UK,Visa Processing,Outbound Voice,Rotational
BPO14707,Lisa Johnson,26,Female,Noida,USA,Hotel Booking,Inbound Voice,Night Shift (US)
BPO14708,Nicole Medina,43,Female,Pune,USA,Flight Reservations,Blended,Night Shift (UK)
BPO14709,Lucas Sanchez,41,Male,Hyderabad,USA,Flight Reservations,Outbound Voice,Rotational
BPO14710,Andre Freeman,29,Male,Noida,USA,Customer Support,Outbound Voice,Day Shift
BPO14711,Christine Bell,38,Female,Mumbai,USA,Holiday Packages,Inbound Voice,Night Shift (US)
BPO14712,Diane Dale,41,Female,Pune,UK,Travel Insurance,Email Support,Night Shift (US)
BPO14713,Dr Edward Walker,24,Female,Bangalore,UK,Corporate Travel Desk,Email Support,Rotational
BPO14714,Sarah Gutierrez,41,Female,Hyderabad,USA,Cruise Booking,Chat Support,Night Shift (UK)
BPO14715,Dr Carl Morris,44,Male,Bangalore,UK,Cruise Booking,Email Support,Night Shift (US)
BPO14716,Russell Moore,40,Male,Chennai,UK,Travel Insurance,Inbound Voice,Night Shift (UK)
BPO14717,Michelle Hopkins,43,Male,Kolkata,USA,Customer Support,Blended,Rotational
BPO14718,Molly Lane,40,Male,Hyderabad,UK,Visa Processing,Blended,Night Shift (US)
BPO14719,Penny Rodriguez,28,Female,Kolkata,USA,Refunds & Cancellations,Outbound Voice,Night Shift (US)
BPO14720,Debbie Chapman,43,Female,Pune,USA,Customer Support,Outbound Voice,Day Shift
BPO14721,Natasha Short-Peters,45,Female,Mumbai,UK,Cruise Booking,Inbound Voice,Day Shift
BPO14722,Destiny Edwards,31,Male,Chennai,USA,Holiday Packages,Email Support,Rotational
BPO14723,Robert Merritt,33,Female,Noida,USA,Travel Insurance,Email Support,Rotational
BPO14724,Kyle Carter-Davis,23,Female,Chennai,UK,Customer Support,Outbound Voice,Night Shift (UK)
BPO14725,Maurice Rich,44,Male,Noida,USA,Refunds & Cancellations,Chat Support,Night Shift (US)
BPO14726,Mr Francis Manning,25,Female,Chennai,UK,Visa Processing,Outbound Voice,Day Shift
BPO14727,Mr Kevin Knight,32,Female,Noida,UK,Corporate Travel Desk,Chat Support,Night Shift (US)
BPO14728,Gail Clark,28,Female,Mumbai,UK,Travel Insurance,Inbound Voice,Night Shift (US)
BPO14729,Andrea Ross,31,Female,Chennai,UK,Cruise Booking,Email Support,Night Shift (UK)
BPO14730,Denise Diaz DVM,23,Female,Pune,USA,Refunds & Cancellations,Email Support,Night Shift (US)
BPO14731,Wesley Fowler,22,Male,Bangalore,USA,Flight Reservations,Outbound Voice,Rotational
BPO14732,Tony Baker,33,Female,Noida,USA,Visa Processing,Chat Support,Rotational
BPO14733,Katherine Wilson,27,Male,Gurgaon,UK,Customer Support,Chat Support,Rotational
BPO14734,Liam Smith,39,Male,Bangalore,UK,Holiday Packages,Email Support,Day Shift
BPO14735,Eddie Dixon,39,Male,Pune,USA,Flight Reservations,Chat Support,Rotational
BPO14736,Irene Russell,44,Male,Kolkata,UK,Customer Support,Outbound Voice,Rotational
BPO14737,Miss Jacqueline King,30,Female,Noida,UK,Corporate Travel Desk,Blended,Night Shift (UK)
BPO14738,Catherine Hayes,41,Female,Bangalore,UK,Corporate Travel Desk,Email Support,Day Shift
BPO14739,Jody Kemp,40,Male,Kolkata,USA,Hotel Booking,Email Support,Night Shift (UK)
BPO14740,Mrs Sylvia Harrison,41,Male,Pune,UK,Travel Insurance,Chat Support,Rotational
BPO14741,Cindy Matthews,43,Female,Chennai,USA,Holiday Packages,Blended,Night Shift (UK)
BPO14742,Joshua Perry,36,Male,Noida,UK,Refunds & Cancellations,Email Support,Day Shift
BPO14743,Mrs Lynne Stephenson,25,Male,Mumbai,UK,Holiday Packages,Email Support,Night Shift (UK)
BPO14744,Elizabeth Wheeler,38,Male,Kolkata,USA,Refunds & Cancellations,Chat Support,Rotational
BPO14745,Nicola Walker,23,Male,Kolkata,UK,Travel Insurance,Outbound Voice,Night Shift (UK)
BPO14746,Mr Roy Butler,22,Female,Mumbai,UK,Customer Support,Blended,Day Shift
BPO14747,Dr Shane Howard,26,Female,Pune,UK,Visa Processing,Outbound Voice,Day Shift
BPO14748,Dr William Dodd,29,Female,Gurgaon,UK,Travel Insurance,Outbound Voice,Night Shift (UK)
BPO14749,Shawn Walter,32,Female,Chennai,USA,Cruise Booking,Outbound Voice,Day Shift
BPO14750,Paul Lawrence,47,Male,Mumbai,USA,Holiday Packages,Inbound Voice,Night Shift (US)
BPO14751,Joseph Ryan,23,Male,Pune,UK,Customer Support,Chat Support,Night Shift (UK)
BPO14752,Diane Armstrong,40,Female,Chennai,UK,Holiday Packages,Inbound Voice,Night Shift (UK)
BPO14753,Mark Woodward,27,Female,Chennai,USA,Travel Insurance,Email Support,Night Shift (UK)
BPO14754,Deborah Gardner,34,Male,Bangalore,UK,Holiday Packages,Inbound Voice,Night Shift (US)
BPO14755,Lori Ryan,24,Female,Pune,USA,Customer Support,Blended,Rotational
BPO14756,Wayne Noble,32,Female,Bangalore,UK,Flight Reservations,Inbound Voice,Night Shift (UK)
BPO14757,Brandon Johnson,31,Male,Noida,USA,Customer Support,Chat Support,Night Shift (US)
BPO14758,Lucy Bailey,43,Female,Pune,UK,Hotel Booking,Outbound Voice,Night Shift (UK)
BPO14759,Sheila Wade,44,Male,Pune,UK,Visa Processing,Blended,Night Shift (UK)
BPO14760,Jemma Patel,27,Male,Bangalore,UK,Flight Reservations,Inbound Voice,Night Shift (US)
BPO14761,Charlotte Nixon,46,Female,Kolkata,UK,Hotel Booking,Blended,Day Shift
BPO14762,Jodie Miller,38,Male,Chennai,UK,Hotel Booking,Blended,Night Shift (UK)
BPO14763,Joan Chavez,27,Female,Mumbai,USA,Flight Reservations,Chat Support,Night Shift (UK)
BPO14764,Kathleen Ramirez,39,Male,Noida,USA,Holiday Packages,Blended,Rotational
BPO14765,David Newman,37,Female,Kolkata,USA,Hotel Booking,Email Support,Day Shift
BPO14766,Jonathon Jenkins,41,Female,Gurgaon,USA,Customer Support,Outbound Voice,Night Shift (UK)
BPO14767,Jared Gonzalez,36,Male,Chennai,USA,Hotel Booking,Outbound Voice,Night Shift (US)
BPO14768,Jamie Rogers,47,Male,Bangalore,USA,Customer Support,Chat Support,Night Shift (UK)
BPO14769,Jessica Williams,25,Male,Hyderabad,USA,Flight Reservations,Inbound Voice,Night Shift (US)
BPO14770,Mr Billy Field,48,Male,Kolkata,UK,Corporate Travel Desk,Chat Support,Night Shift (UK)
BPO14771,Mr Bruce Burke,25,Female,Hyderabad,UK,Refunds & Cancellations,Inbound Voice,Rotational
BPO14772,Jade Burns,24,Male,Gurgaon,UK,Holiday Packages,Outbound Voice,Day Shift
BPO14773,Jeremy Edwards,22,Female,Mumbai,USA,Hotel Booking,Email Support,Night Shift (UK)
BPO14774,Paula Nash,42,Male,Gurgaon,UK,Hotel Booking,Inbound Voice,Rotational
BPO14775,Ashley Taylor,47,Male,Bangalore,USA,Hotel Booking,Outbound Voice,Night Shift (US)
BPO14776,Kevin Wood Jr.,27,Male,Gurgaon,USA,Cruise Booking,Chat Support,Rotational
BPO14777,Joel Wilson,22,Female,Gurgaon,USA,Customer Support,Inbound Voice,Night Shift (UK)
BPO14778,Rebecca Williams-Cox,40,Female,Bangalore,UK,Flight Reservations,Blended,Rotational
BPO14779,Taylor Baker,39,Female,Pune,USA,Travel Insurance,Chat Support,Day Shift
BPO14780,Julie Sharpe,26,Male,Bangalore,UK,Visa Processing,Inbound Voice,Night Shift (US)
BPO14781,Mrs Ellie Wilkinson,21,Male,Chennai,UK,Travel Insurance,Inbound Voice,Day Shift
BPO14782,Lynda Watson,29,Female,Pune,UK,Refunds & Cancellations,Inbound Voice,Rotational
BPO14783,Jennifer Crawford,29,Male,Noida,USA,Travel Insurance,Email Support,Night Shift (UK)
BPO14784,Allan Baldwin-Barrett,29,Female,Pune,UK,Holiday Packages,Inbound Voice,Night Shift (UK)
BPO14785,Kevin Sharp,34,Male,Kolkata,USA,Travel Insurance,Chat Support,Rotational
BPO14786,Karl Fleming,40,Male,Mumbai,UK,Flight Reservations,Email Support,Night Shift (UK)
BPO14787,Sue Crosby,40,Female,Bangalore,USA,Travel Insurance,Outbound Voice,Day Shift
BPO14788,Miss Sylvia Thompson,40,Female,Kolkata,UK,Corporate Travel Desk,Email Support,Night Shift (US)
BPO14789,Jessica McDonald,48,Male,Hyderabad,UK,Corporate Travel Desk,Email Support,Rotational
BPO14790,Keith Torres,40,Female,Noida,USA,Flight Reservations,Inbound Voice,Rotational
BPO14791,Dawn Bates,36,Male,Chennai,UK,Hotel Booking,Email Support,Night Shift (UK)
BPO14792,Damien Walters,37,Female,Pune,UK,Visa Processing,Email Support,Night Shift (US)
BPO14793,Dr Mathew Bennett,33,Male,Bangalore,UK,Holiday Packages,Email Support,Night Shift (US)
BPO14794,Dale Hussain,34,Male,Noida,UK,Travel Insurance,Blended,Night Shift (US)
BPO14795,Mrs Bethan Taylor,46,Female,Chennai,UK,Corporate Travel Desk,Inbound Voice,Day Shift
BPO14796,Kelly Dale,32,Female,Gurgaon,UK,Corporate Travel Desk,Email Support,Night Shift (UK)
BPO14797,Michele Kelley,26,Male,Mumbai,USA,Corporate Travel Desk,Outbound Voice,Night Shift (US)
BPO14798,Eric Torres,43,Male,Mumbai,USA,Visa Processing,Chat Support,Night Shift (US)
BPO14799,Steven Nichols,31,Male,Mumbai,USA,Holiday Packages,Inbound Voice,Day Shift
BPO14800,Dr Zoe Holt,44,Female,Chennai,UK,Hotel Booking,Email Support,Night Shift (US)
BPO14801,Michelle Hill,32,Male,Mumbai,USA,Visa Processing,Inbound Voice,Night Shift (UK)
BPO14802,Samantha Wolf,31,Male,Bangalore,USA,Customer Support,Inbound Voice,Night Shift (UK)
BPO14803,Emma Wong,34,Male,Mumbai,UK,Customer Support,Chat Support,Night Shift (US)
BPO14804,Scott Reilly,25,Male,Bangalore,USA,Flight Reservations,Blended,Day Shift
BPO14805,Richard Brown,39,Female,Hyderabad,USA,Customer Support,Inbound Voice,Night Shift (UK)
BPO14806,Phillip Edwards,29,Male,Kolkata,USA,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO14807,Katherine Castillo,42,Female,Kolkata,USA,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO14808,Scott Grant,45,Male,Bangalore,USA,Hotel Booking,Email Support,Night Shift (US)
BPO14809,Angela Wright,23,Male,Kolkata,USA,Refunds & Cancellations,Inbound Voice,Day Shift
BPO14810,Steven Weaver,22,Female,Gurgaon,USA,Travel Insurance,Outbound Voice,Rotational
BPO14811,Amelia McKenzie,35,Female,Noida,UK,Cruise Booking,Chat Support,Rotational
BPO14812,Mr Christopher White,30,Female,Gurgaon,UK,Holiday Packages,Outbound Voice,Night Shift (UK)
BPO14813,Gabriel Taylor,27,Female,Gurgaon,USA,Cruise Booking,Chat Support,Night Shift (UK)
BPO14814,Angela Bryant,25,Female,Noida,USA,Cruise Booking,Inbound Voice,Day Shift
BPO14815,Norman Bradley,37,Male,Pune,UK,Cruise Booking,Inbound Voice,Night Shift (US)
BPO14816,Charles Hill,31,Female,Noida,UK,Refunds & Cancellations,Blended,Night Shift (US)
BPO14817,Leon Mason,26,Male,Hyderabad,UK,Corporate Travel Desk,Email Support,Rotational
BPO14818,Brenda Martin,33,Female,Pune,UK,Refunds & Cancellations,Outbound Voice,Rotational
BPO14819,Dr Stephen Sullivan,31,Female,Bangalore,UK,Visa Processing,Inbound Voice,Rotational
BPO14820,Louis Singh-Griffin,27,Male,Noida,UK,Holiday Packages,Blended,Night Shift (UK)
BPO14821,Connie Smith,24,Female,Gurgaon,USA,Holiday Packages,Outbound Voice,Day Shift
BPO14822,Gregory Jones,36,Female,Bangalore,USA,Travel Insurance,Chat Support,Night Shift (US)
BPO14823,David Kirby,41,Male,Pune,USA,Holiday Packages,Inbound Voice,Night Shift (UK)
BPO14824,Mr Elliot Potts,32,Male,Chennai,UK,Travel Insurance,Chat Support,Rotational
BPO14825,Mr James Howard,29,Male,Noida,UK,Hotel Booking,Blended,Rotational
BPO14826,April Allison,46,Male,Mumbai,USA,Customer Support,Outbound Voice,Night Shift (US)
BPO14827,Miss Carole Tyler,46,Female,Gurgaon,UK,Holiday Packages,Blended,Rotational
BPO14828,Olivia Burton,23,Male,Pune,USA,Customer Support,Chat Support,Night Shift (US)
BPO14829,Kieran Cox,30,Female,Mumbai,UK,Refunds & Cancellations,Chat Support,Rotational
BPO14830,Olivia Sellers,44,Male,Kolkata,USA,Refunds & Cancellations,Email Support,Day Shift
BPO14831,Nancy Mcmahon,24,Female,Gurgaon,USA,Corporate Travel Desk,Blended,Night Shift (UK)
BPO14832,Jason Moran,35,Female,Noida,USA,Refunds & Cancellations,Outbound Voice,Rotational
BPO14833,Kevin Smart,39,Male,Noida,UK,Customer Support,Inbound Voice,Night Shift (US)
BPO14834,Matthew Obrien,26,Male,Mumbai,USA,Travel Insurance,Blended,Day Shift
BPO14835,Alexander Hunt,21,Female,Kolkata,UK,Customer Support,Inbound Voice,Night Shift (UK)
BPO14836,Andrea Sutton,46,Female,Kolkata,USA,Travel Insurance,Email Support,Rotational
BPO14837,Dr Lydia Cole,29,Male,Kolkata,UK,Flight Reservations,Outbound Voice,Rotational
BPO14838,Mr Stephen Patel,34,Female,Chennai,UK,Flight Reservations,Inbound Voice,Rotational
BPO14839,Kate Black,43,Male,Gurgaon,UK,Refunds & Cancellations,Outbound Voice,Day Shift
BPO14840,Carrie Lane,46,Male,Bangalore,USA,Customer Support,Blended,Rotational
BPO14841,Lisa Gonzalez,36,Female,Kolkata,USA,Visa Processing,Email Support,Night Shift (UK)
BPO14842,Amber Alvarez,40,Male,Noida,USA,Flight Reservations,Chat Support,Night Shift (UK)
BPO14843,Rhys Williams-Goodwin,39,Male,Pune,UK,Holiday Packages,Email Support,Rotational
BPO14844,Linda Smith,29,Female,Noida,USA,Hotel Booking,Outbound Voice,Night Shift (US)
BPO14845,Sarah Smith-Harrison,41,Female,Noida,UK,Cruise Booking,Blended,Night Shift (UK)
BPO14846,Carl Holloway,24,Female,Chennai,USA,Cruise Booking,Inbound Voice,Night Shift (US)
BPO14847,Bethany Jones,26,Male,Pune,UK,Holiday Packages,Outbound Voice,Rotational
BPO14848,Dr. Tyler Carlson,36,Male,Hyderabad,USA,Refunds & Cancellations,Outbound Voice,Rotational
BPO14849,Mrs Paula Francis,41,Male,Bangalore,UK,Holiday Packages,Chat Support,Night Shift (UK)
BPO14850,Christian Berry,44,Female,Hyderabad,UK,Visa Processing,Inbound Voice,Night Shift (US)
BPO14851,Christian Yates,39,Male,Bangalore,UK,Customer Support,Email Support,Night Shift (US)
BPO14852,Miss Frances Sutton,31,Female,Gurgaon,UK,Corporate Travel Desk,Email Support,Rotational
BPO14853,Iain Lee,37,Female,Kolkata,UK,Corporate Travel Desk,Chat Support,Night Shift (US)
BPO14854,Eric Hamilton,46,Female,Bangalore,UK,Customer Support,Chat Support,Day Shift
BPO14855,Ronald Stephens,29,Male,Mumbai,UK,Customer Support,Blended,Day Shift
BPO14856,Ms Geraldine Jones,26,Female,Kolkata,UK,Visa Processing,Outbound Voice,Night Shift (US)
BPO14857,Susan Hogan,42,Female,Chennai,USA,Hotel Booking,Chat Support,Day Shift
BPO14858,Samuel Murphy,24,Male,Bangalore,USA,Customer Support,Blended,Day Shift
BPO14859,Mr Jacob Miller,30,Male,Hyderabad,UK,Travel Insurance,Outbound Voice,Night Shift (US)
BPO14860,Jeffrey Simpson,29,Female,Gurgaon,UK,Hotel Booking,Chat Support,Day Shift
BPO14861,Crystal Turner,21,Female,Bangalore,USA,Holiday Packages,Chat Support,Rotational
BPO14862,Ashley Montgomery,30,Male,Mumbai,USA,Corporate Travel Desk,Outbound Voice,Day Shift
BPO14863,Sylvia Davies-Carey,35,Female,Kolkata,UK,Customer Support,Email Support,Rotational
BPO14864,Cameron Wood,22,Female,Bangalore,USA,Flight Reservations,Outbound Voice,Night Shift (US)
